,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,bank_account_type,birthdate,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
3494,301993415,7,30000.0,39000.0,60,1,3.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3495,301985674,12,30000.0,34500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,301962124,3,10000.0,13000.0,30,1,2.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3497,301981435,2,10000.0,13000.0,30,1,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3498,301961069,10,30000.0,34500.0,30,1,2.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,301966449,5,20000.0,24500.0,30,1,2.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500,301982948,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,302000786,5,20000.0,24500.0,30,1,2.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,302000346,8,30000.0,34500.0,30,1,3.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3503,301964307,5,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,301970325,2,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3505,301967701,4,20000.0,24500.0,30,0,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3506,301961182,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,301985099,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,301989053,5,20000.0,24500.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3509,301987616,3,10000.0,13000.0,30,1,3.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3510,301970691,6,20000.0,24500.0,30,1,3.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3511,301996874,2,10000.0,11500.0,15,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3512,301958486,2,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,301980123,2,10000.0,13000.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3514,301988661,2,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3515,301991063,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,301985554,2,10000.0,11500.0,15,0,2.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3517,301974621,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3518,301975010,3,10000.0,11500.0,15,0,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3519,301962496,4,20000.0,24500.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3520,301996450,4,20000.0,21500.0,30,1,2.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,301979276,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,302000099,6,10000.0,12250.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3523,301972180,9,20000.0,22000.0,30,1,3.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3524,301996502,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,301996798,2,10000.0,13000.0,30,1,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,301959878,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,301980061,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3528,301973301,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,301994632,10,20000.0,24500.0,30,1,3.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3530,301993306,6,10000.0,13000.0,30,0,2.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,302001218,3,10000.0,13000.0,30,1,2.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,301969422,4,20000.0,24500.0,30,1,2.0,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,301995522,7,20000.0,24500.0,30,1,3.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3534,301987635,2,10000.0,13000.0,30,1,2.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,301979280,7,30000.0,39000.0,60,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3536,301970437,3,20000.0,21750.0,15,0,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3537,301975108,3,20000.0,24500.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3538,301965316,3,10000.0,13000.0,30,1,2.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3539,302003654,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,301967682,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3541,301962637,6,30000.0,34500.0,30,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3542,301984954,8,20000.0,22250.0,15,1,3.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3543,301998325,4,10000.0,12250.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,301992988,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,301979918,2,10000.0,13000.0,30,0,2.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,301962531,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,301981370,11,30000.0,36000.0,60,1,1.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3548,301966100,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,301980504,8,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,301963417,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,301969327,7,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,301989202,8,20000.0,22250.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,301989334,8,30000.0,34500.0,30,1,3.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3554,301985824,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,301994602,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,301976038,9,30000.0,34500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,301959638,3,20000.0,24500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,301970429,2,10000.0,13000.0,30,0,2.0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3559,301978637,4,10000.0,13000.0,30,0,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3560,301991347,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,301997017,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,301972182,2,10000.0,13000.0,30,0,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3563,301969331,6,20000.0,24500.0,30,1,3.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3564,301962878,15,30000.0,39000.0,60,1,2.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,301985301,8,10000.0,11500.0,15,1,3.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3566,301970782,12,40000.0,44000.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3567,301960675,9,20000.0,23000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,301960829,4,20000.0,24000.0,30,1,2.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3569,301987030,7,30000.0,34500.0,30,1,2.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3570,301996952,2,10000.0,13000.0,30,1,2.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3571,301979129,4,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,301967626,3,10000.0,13000.0,30,1,2.0,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,301975197,10,40000.0,48000.0,60,1,3.0,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,302000039,3,10000.0,11500.0,15,1,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3575,301978127,2,10000.0,11500.0,15,0,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3576,301966614,16,40000.0,42000.0,30,1,3.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3577,301971977,2,10000.0,13000.0,30,1,2.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,301965547,3,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3579,301983904,2,10000.0,13000.0,30,0,2.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,301983895,3,10000.0,13000.0,30,1,2.0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,301967850,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,301958616,4,10000.0,12250.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3583,301965476,11,15000.0,16500.0,30,1,3.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3584,302001870,8,30000.0,39000.0,60,0,2.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3585,302000783,8,30000.0,34500.0,30,0,2.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3586,301971846,2,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3587,301997510,3,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,301999288,7,30000.0,39000.0,60,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3589,301962094,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,301986762,2,10000.0,11500.0,15,1,2.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,301966627,2,10000.0,11500.0,15,0,2.0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,301993604,2,10000.0,11500.0,15,1,3.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,301992950,2,10000.0,11500.0,15,1,2.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3594,301988926,2,10000.0,13000.0,30,1,2.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3595,302000813,2,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,301964663,8,15000.0,17250.0,30,1,3.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3597,301998658,7,30000.0,34500.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3598,301985475,2,10000.0,13000.0,30,0,2.0,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3599,301977600,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,301982099,11,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,301961268,7,40000.0,44000.0,30,1,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3602,301970340,2,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3603,301968612,3,10000.0,13000.0,30,0,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3604,301979708,5,10000.0,13000.0,30,1,1.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3605,301981795,2,10000.0,11500.0,15,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3606,302001895,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,302002333,4,15000.0,16687.5,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,301970804,2,10000.0,13000.0,30,0,2.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,302001578,4,20000.0,24500.0,30,0,2.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3610,301986191,6,30000.0,34500.0,30,1,3.0,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,302002717,8,20000.0,24500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,301967656,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3613,301999993,4,20000.0,24500.0,30,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3614,301991871,2,10000.0,11500.0,15,1,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3615,301960878,4,20000.0,24500.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3616,301980002,2,10000.0,11500.0,15,1,2.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3617,302000992,14,50000.0,52500.0,30,1,3.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,302002303,2,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3619,302001954,6,20000.0,24500.0,30,0,3.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3620,301992274,7,30000.0,34500.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3621,301960131,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,301996023,3,10000.0,13000.0,30,0,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3623,302000305,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,301995050,6,20000.0,24500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,301978661,3,10000.0,13000.0,30,0,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3626,301973394,2,10000.0,13000.0,30,0,2.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,301988706,6,30000.0,39000.0,60,0,3.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3628,301977281,7,30000.0,39000.0,60,1,3.0,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,301989185,4,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3630,301961071,13,30000.0,34500.0,30,0,2.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,301967971,3,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,301973904,13,40000.0,44000.0,30,1,3.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3633,301964951,8,20000.0,24500.0,30,1,3.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3634,301996859,2,10000.0,13000.0,30,1,2.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3635,301965333,3,20000.0,24500.0,30,1,2.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3636,301996021,2,10000.0,13000.0,30,1,2.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3637,301972283,9,30000.0,34500.0,30,1,2.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3638,301989409,2,10000.0,11500.0,15,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3639,301958712,7,20000.0,24500.0,30,1,3.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3640,302001836,2,10000.0,13000.0,30,1,2.0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,302001140,2,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,302001476,6,10000.0,13000.0,30,0,3.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3643,301978307,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,301981111,4,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3645,301974257,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,301985075,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3647,302001647,3,10000.0,13000.0,30,1,2.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3648,301967004,8,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,302001789,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,302004008,2,10000.0,13000.0,30,1,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3651,302003197,7,10000.0,13000.0,30,0,2.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,301983416,2,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3653,301963739,4,20000.0,24500.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3654,301969610,2,10000.0,13000.0,30,1,2.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,301962323,13,40000.0,44000.0,30,1,2.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3656,301973325,2,10000.0,13000.0,30,1,1.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3657,301964845,10,20000.0,23000.0,30,1,3.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3658,301995482,3,10000.0,13000.0,30,0,2.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,301973647,2,10000.0,13000.0,30,1,2.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3660,301974355,13,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,302000673,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,301960129,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,301974982,2,10000.0,13000.0,30,1,2.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,301970440,2,10000.0,13000.0,30,0,2.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,301967789,10,20000.0,24500.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3666,301999354,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,301986336,6,10000.0,13000.0,30,0,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3668,301972160,6,20000.0,24500.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3669,301969032,2,10000.0,13000.0,30,1,2.0,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,301999495,4,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,301997470,7,10000.0,11500.0,30,1,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3672,301964822,11,50000.0,52500.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,301977198,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,301986588,2,10000.0,11500.0,15,1,2.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3675,301969501,7,30000.0,34500.0,30,1,3.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,301974918,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,301989531,3,10000.0,11500.0,15,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3678,301992825,9,30000.0,34500.0,30,1,3.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3679,301977456,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,301994152,2,10000.0,11500.0,15,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3681,301988631,7,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,301996150,12,30000.0,33000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,301986754,11,40000.0,48000.0,60,0,3.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3684,301960917,2,10000.0,11500.0,15,0,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3685,301964954,4,20000.0,24500.0,30,1,2.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3686,301988346,5,20000.0,24500.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3687,301993525,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,302001023,7,30000.0,34500.0,30,1,3.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3689,301971504,14,30000.0,33000.0,30,0,2.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3690,301994206,2,10000.0,11500.0,15,0,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3691,301995581,2,10000.0,13000.0,30,0,2.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3692,301997744,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,301996908,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,301975393,4,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,301964167,3,20000.0,24500.0,30,0,3.0,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,302003057,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,302001824,7,30000.0,34500.0,30,1,2.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3698,301984808,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,301972769,4,20000.0,22250.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,301979070,7,30000.0,39000.0,60,1,3.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3701,301989416,10,10000.0,10750.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,302003138,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
